tpep_pickup_datetime,passenger_demand,taxi_demand
2025-06-18 12:00:00,7799,7385
2025-06-18 13:00:00,8173,7771
2025-06-18 14:00:00,8644,8456
2025-06-18 15:00:00,9021,8993
2025-06-18 16:00:00,9294,9467
2025-06-18 17:00:00,10187,11019
2025-06-18 18:00:00,10970,12092
2025-06-18 19:00:00,9961,10673
2025-06-18 20:00:00,9242,9707
2025-06-18 21:00:00,9498,10370
2025-06-18 22:00:00,8752,10769
2025-06-18 23:00:00,6646,8845
2025-06-19 00:00:00,4826,6566
2025-06-19 01:00:00,2918,3773
2025-06-19 02:00:00,1478,2096
2025-06-19 03:00:00,905,1339
2025-06-19 04:00:00,803,1329
2025-06-19 05:00:00,829,1227
2025-06-19 06:00:00,1269,1683
2025-06-19 07:00:00,2320,2467
2025-06-19 08:00:00,3725,3825
2025-06-19 09:00:00,5145,5205
2025-06-19 10:00:00,6578,6376
2025-06-19 11:00:00,7356,7158
2025-06-19 12:00:00,8514,8408
2025-06-19 13:00:00,10237,10205
2025-06-19 14:00:00,8874,8710
2025-06-19 15:00:00,9547,9127
2025-06-19 16:00:00,10999,10701
2025-06-19 17:00:00,8444,8773
2025-06-19 18:00:00,9348,8920
2025-06-19 19:00:00,9953,9818
2025-06-19 20:00:00,7723,7825
2025-06-19 21:00:00,7086,6709
2025-06-19 22:00:00,6226,6404
2025-06-19 23:00:00,4723,5192
2025-06-20 00:00:00,3660,4241
2025-06-20 01:00:00,2393,2806
2025-06-20 02:00:00,1440,1715
2025-06-20 03:00:00,739,1032
2025-06-20 04:00:00,540,898
2025-06-20 05:00:00,772,1082
2025-06-20 06:00:00,1452,2137
2025-06-20 07:00:00,2806,3668
2025-06-20 08:00:00,4232,4932
2025-06-20 09:00:00,5191,5452
2025-06-20 10:00:00,5977,5737
2025-06-20 11:00:00,6772,6301
2025-06-20 12:00:00,7337,6883
2025-06-20 13:00:00,7671,7327
2025-06-20 14:00:00,8570,8148
2025-06-20 15:00:00,9024,8670
2025-06-20 16:00:00,9291,8826
2025-06-20 17:00:00,9362,9495
2025-06-20 18:00:00,10335,10272
2025-06-20 19:00:00,9001,8587
2025-06-20 20:00:00,7917,7218
2025-06-20 21:00:00,8329,7511
2025-06-20 22:00:00,8778,8500
2025-06-20 23:00:00,7471,8837
2025-06-21 00:00:00,5970,7741
2025-06-21 01:00:00,4734,6322
2025-06-21 02:00:00,3649,4824
2025-06-21 03:00:00,2218,3187
2025-06-21 04:00:00,1250,2076
2025-06-21 05:00:00,679,1133
2025-06-21 06:00:00,905,1497
2025-06-21 07:00:00,1565,2202
2025-06-21 08:00:00,2602,3368
2025-06-21 09:00:00,4100,4720
2025-06-21 10:00:00,5374,5856
2025-06-21 11:00:00,6350,6778
2025-06-21 12:00:00,7860,8210
2025-06-21 13:00:00,8458,8760
2025-06-21 14:00:00,8245,8376
2025-06-21 15:00:00,8735,8588
2025-06-21 16:00:00,9298,9401
2025-06-21 17:00:00,9510,10105
2025-06-21 18:00:00,9901,10406
2025-06-21 19:00:00,8564,9004
2025-06-21 20:00:00,7513,7579
2025-06-21 21:00:00,8033,7967
2025-06-21 22:00:00,8767,9487
2025-06-21 23:00:00,7296,9561
2025-06-22 00:00:00,6045,8539
2025-06-22 01:00:00,4764,6756
2025-06-22 02:00:00,3545,5249
2025-06-22 03:00:00,2249,3651
2025-06-22 04:00:00,1502,2486
2025-06-22 05:00:00,798,1436
2025-06-22 06:00:00,929,1628
2025-06-22 07:00:00,1530,2168
2025-06-22 08:00:00,2356,3016
2025-06-22 09:00:00,3975,4706
2025-06-22 10:00:00,5103,6381
2025-06-22 11:00:00,5467,6202
2025-06-22 12:00:00,6504,6747
2025-06-22 13:00:00,6737,6999
2025-06-22 14:00:00,7333,7442
2025-06-22 15:00:00,7267,7439
2025-06-22 16:00:00,7733,7768
2025-06-22 17:00:00,7961,8227
2025-06-22 18:00:00,8150,8250
2025-06-22 19:00:00,6997,7020
2025-06-22 20:00:00,6336,6647
2025-06-22 21:00:00,6005,6537
2025-06-22 22:00:00,4853,5692
2025-06-22 23:00:00,3797,4729
2025-06-23 00:00:00,2416,3112
2025-06-23 01:00:00,1183,1526
2025-06-23 02:00:00,581,817
2025-06-23 03:00:00,398,565
2025-06-23 04:00:00,454,818
2025-06-23 05:00:00,767,1269
2025-06-23 06:00:00,1874,2772
2025-06-23 07:00:00,3540,4870
2025-06-23 08:00:00,4733,6502
2025-06-23 09:00:00,5571,6733
2025-06-23 10:00:00,6201,6508
2025-06-23 11:00:00,6981,7092
2025-06-23 12:00:00,7482,7618
2025-06-23 13:00:00,7790,7953
2025-06-23 14:00:00,8558,8830
2025-06-23 15:00:00,8716,9416
2025-06-23 16:00:00,8672,9461
2025-06-23 17:00:00,9447,10605
2025-06-23 18:00:00,9222,10233
2025-06-23 19:00:00,7891,8131
2025-06-23 20:00:00,7234,7539
2025-06-23 21:00:00,7169,7998
2025-06-23 22:00:00,5656,6747
2025-06-23 23:00:00,3805,4598
2025-06-24 00:00:00,2212,2655
2025-06-24 01:00:00,847,1059
2025-06-24 02:00:00,362,523
2025-06-24 03:00:00,210,340
2025-06-24 04:00:00,336,587
2025-06-24 05:00:00,797,1086
2025-06-24 06:00:00,2008,2790
2025-06-24 07:00:00,3800,5104
2025-06-24 08:00:00,5177,6998
2025-06-24 09:00:00,5780,6919
2025-06-24 10:00:00,6495,6708
2025-06-24 11:00:00,7279,7195
2025-06-24 12:00:00,7660,7716
2025-06-24 13:00:00,8057,8212
2025-06-24 14:00:00,8930,9355
2025-06-24 15:00:00,8978,9790
2025-06-24 16:00:00,9397,10506
2025-06-24 17:00:00,10190,12204
2025-06-24 18:00:00,10755,12649
2025-06-24 19:00:00,9490,10447
2025-06-24 20:00:00,9162,10100
2025-06-24 21:00:00,9143,10488
2025-06-24 22:00:00,7205,8754
2025-06-24 23:00:00,4429,5548
2025-06-25 00:00:00,2116,2750
2025-06-25 01:00:00,1119,1411
2025-06-25 02:00:00,446,615
2025-06-25 03:00:00,311,444
2025-06-25 04:00:00,308,495
2025-06-25 05:00:00,679,1021
2025-06-25 06:00:00,1841,2576
2025-06-25 07:00:00,3955,5150
2025-06-25 08:00:00,5496,7210
2025-06-25 09:00:00,6118,7280
2025-06-25 10:00:00,6951,7047
2025-06-25 11:00:00,7460,7294
2025-06-25 12:00:00,8074,7971
2025-06-25 13:00:00,8521,8516
2025-06-25 14:00:00,8691,9191
2025-06-25 15:00:00,9144,9409
2025-06-25 16:00:00,10002,10081
2025-06-25 17:00:00,10291,11300
2025-06-25 18:00:00,10403,11709
2025-06-25 19:00:00,9546,10510
2025-06-25 20:00:00,8624,9516
2025-06-25 21:00:00,9892,10609
2025-06-25 22:00:00,8685,9854
2025-06-25 23:00:00,5254,6361
2025-06-26 00:00:00,3216,3732
2025-06-26 01:00:00,1706,2048
2025-06-26 02:00:00,805,989
2025-06-26 03:00:00,411,606
2025-06-26 04:00:00,392,663
2025-06-26 05:00:00,761,1210
2025-06-26 06:00:00,1943,2812
2025-06-26 07:00:00,3778,5015
2025-06-26 08:00:00,5285,6958
2025-06-26 09:00:00,6091,6792
2025-06-26 10:00:00,6441,6410
2025-06-26 11:00:00,7000,6759
2025-06-26 12:00:00,7724,7366
2025-06-26 13:00:00,7806,7555
2025-06-26 14:00:00,8407,8226
2025-06-26 15:00:00,8729,8703
2025-06-26 16:00:00,8809,8759
2025-06-26 17:00:00,10591,10758
2025-06-26 18:00:00,10546,11477
2025-06-26 19:00:00,8994,9808
2025-06-26 20:00:00,8528,8813
2025-06-26 21:00:00,9549,9794
2025-06-26 22:00:00,9100,10075
2025-06-26 23:00:00,6359,7523
2025-06-27 00:00:00,4599,5473
2025-06-27 01:00:00,3271,3674
2025-06-27 02:00:00,1858,2204
2025-06-27 03:00:00,968,1370
2025-06-27 04:00:00,672,1153
2025-06-27 05:00:00,784,1204
2025-06-27 06:00:00,1668,2275
2025-06-27 07:00:00,2859,3535
2025-06-27 08:00:00,4132,4846
2025-06-27 09:00:00,4994,5296
2025-06-27 10:00:00,5815,5504
2025-06-27 11:00:00,6329,6108
2025-06-27 12:00:00,6916,6818
2025-06-27 13:00:00,6946,6867
2025-06-27 14:00:00,7868,7679
2025-06-27 15:00:00,8102,7720
2025-06-27 16:00:00,8409,7851
2025-06-27 17:00:00,8823,8595
2025-06-27 18:00:00,9343,9090
2025-06-27 19:00:00,8575,8217
2025-06-27 20:00:00,7767,7159
2025-06-27 21:00:00,8596,7948
2025-06-27 22:00:00,9035,8848
2025-06-27 23:00:00,8141,8968
2025-06-28 00:00:00,7165,7991
2025-06-28 01:00:00,5957,6756
2025-06-28 02:00:00,4284,5206
2025-06-28 03:00:00,2700,3484
2025-06-28 04:00:00,1443,2247
2025-06-28 05:00:00,673,1096
2025-06-28 06:00:00,951,1450
2025-06-28 07:00:00,1461,1868
2025-06-28 08:00:00,2316,2645
2025-06-28 09:00:00,3559,3784
2025-06-28 10:00:00,5076,4790
2025-06-28 11:00:00,5896,5635
2025-06-28 12:00:00,6919,6408
2025-06-28 13:00:00,7395,6927
2025-06-28 14:00:00,7445,7175
2025-06-28 15:00:00,8455,7691
2025-06-28 16:00:00,8940,8169
2025-06-28 17:00:00,8882,8541
2025-06-28 18:00:00,9207,9084
2025-06-28 19:00:00,8661,8316
2025-06-28 20:00:00,7473,6950
2025-06-28 21:00:00,8415,7810
2025-06-28 22:00:00,8591,9122
2025-06-28 23:00:00,8209,9626
2025-06-29 00:00:00,7683,8885
2025-06-29 01:00:00,6119,7372
2025-06-29 02:00:00,4322,5518
2025-06-29 03:00:00,2821,3804
2025-06-29 04:00:00,1736,2627
2025-06-29 05:00:00,807,1347
2025-06-29 06:00:00,904,1426
2025-06-29 07:00:00,1588,1951
2025-06-29 08:00:00,2433,2631
2025-06-29 09:00:00,3894,4116
2025-06-29 10:00:00,4757,5091
2025-06-29 11:00:00,5616,5912
2025-06-29 12:00:00,6499,6541
2025-06-29 13:00:00,6723,6872
2025-06-29 14:00:00,6972,6982
2025-06-29 15:00:00,6898,6880
2025-06-29 16:00:00,6962,6973
2025-06-29 17:00:00,7247,7297
2025-06-29 18:00:00,7246,7395
2025-06-29 19:00:00,6738,6536
2025-06-29 20:00:00,6160,6096
2025-06-29 21:00:00,6347,6785
2025-06-29 22:00:00,4975,6243
2025-06-29 23:00:00,3645,4632
2025-06-30 00:00:00,2256,2958
2025-06-30 01:00:00,1357,1717
2025-06-30 02:00:00,776,1122
2025-06-30 03:00:00,506,857
2025-06-30 04:00:00,547,908
2025-06-30 05:00:00,823,1256
2025-06-30 06:00:00,1743,2229
2025-06-30 07:00:00,3035,3537
2025-06-30 08:00:00,4585,5191
2025-06-30 09:00:00,5160,5343
2025-06-30 10:00:00,5728,5263
2025-06-30 11:00:00,6015,5500
2025-06-30 12:00:00,6680,6096
2025-06-30 13:00:00,7171,6373
2025-06-30 14:00:00,7614,6810
2025-06-30 15:00:00,7713,6957
2025-06-30 16:00:00,7430,6697
2025-06-30 17:00:00,8334,7996
2025-06-30 18:00:00,9404,8990
2025-06-30 19:00:00,6798,6273
2025-06-30 20:00:00,6031,5743
2025-06-30 21:00:00,6434,6334
2025-06-30 22:00:00,4428,5074
2025-06-30 23:00:00,2953,3276
2025-06-30 22:00:00,2,2
2025-06-30 23:00:00,8,4
2025-07-01 00:00:00,2055,2272
2025-07-01 01:00:00,1299,1433
2025-07-01 02:00:00,689,835
2025-07-01 03:00:00,358,531
2025-07-01 04:00:00,319,530
2025-07-01 05:00:00,742,1000
2025-07-01 06:00:00,1566,2120
2025-07-01 07:00:00,3329,3942
2025-07-01 08:00:00,4830,5749
2025-07-01 09:00:00,5901,6302
2025-07-01 10:00:00,6006,5826
2025-07-01 11:00:00,6372,6012
2025-07-01 12:00:00,7206,6712
2025-07-01 13:00:00,7452,6885
2025-07-01 14:00:00,8033,7278
2025-07-01 15:00:00,8327,7591
2025-07-01 16:00:00,9044,8345
2025-07-01 17:00:00,9979,10321
2025-07-01 18:00:00,10085,10556
2025-07-01 19:00:00,9292,10159
2025-07-01 20:00:00,8130,9376
2025-07-01 21:00:00,7041,8337
2025-07-01 22:00:00,4823,5666
2025-07-01 23:00:00,3265,3700
2025-07-02 00:00:00,2159,2366
2025-07-02 01:00:00,1337,1394
2025-07-02 02:00:00,579,692
2025-07-02 03:00:00,291,423
2025-07-02 04:00:00,292,563
2025-07-02 05:00:00,734,1073
2025-07-02 06:00:00,1682,2372
2025-07-02 07:00:00,3167,3972
2025-07-02 08:00:00,4501,5655
2025-07-02 09:00:00,5283,5952
2025-07-02 10:00:00,5682,5422
2025-07-02 11:00:00,6005,5624
2025-07-02 12:00:00,6929,6318
2025-07-02 13:00:00,6970,6410
2025-07-02 14:00:00,7215,6783
2025-07-02 15:00:00,7255,6606
2025-07-02 16:00:00,7840,7075
2025-07-02 17:00:00,8253,7915
2025-07-02 18:00:00,8252,8124
2025-07-02 19:00:00,6854,6587
2025-07-02 20:00:00,5787,5586
2025-07-02 21:00:00,6194,5761
2025-07-02 22:00:00,5371,5450
2025-07-02 23:00:00,3903,4204
2025-07-03 00:00:00,2309,2633
2025-07-03 01:00:00,1189,1516
2025-07-03 02:00:00,586,792
2025-07-03 03:00:00,433,544
2025-07-03 04:00:00,377,737
2025-07-03 05:00:00,712,1179
2025-07-03 06:00:00,1420,2104
2025-07-03 07:00:00,2398,3051
2025-07-03 08:00:00,3501,4264
2025-07-03 09:00:00,4340,4558
2025-07-03 10:00:00,4998,4870
2025-07-03 11:00:00,5615,5379
2025-07-03 12:00:00,6509,6145
2025-07-03 13:00:00,6856,6685
2025-07-03 14:00:00,7343,7187
2025-07-03 15:00:00,7459,7479
2025-07-03 16:00:00,7255,6965
2025-07-03 17:00:00,8105,7815
2025-07-03 18:00:00,8380,8360
2025-07-03 19:00:00,5138,5231
2025-07-03 20:00:00,4538,4276
2025-07-03 21:00:00,5001,4604
2025-07-03 22:00:00,4775,4910
2025-07-03 23:00:00,3930,4151
2025-07-04 00:00:00,2972,3430
2025-07-04 01:00:00,2383,2794
2025-07-04 02:00:00,1742,2160
2025-07-04 03:00:00,1125,1614
2025-07-04 04:00:00,647,1117
2025-07-04 05:00:00,473,753
2025-07-04 06:00:00,735,1094
2025-07-04 07:00:00,1176,1387
2025-07-04 08:00:00,1533,1642
2025-07-04 09:00:00,2335,2320
2025-07-04 10:00:00,3006,2948
2025-07-04 11:00:00,3526,3494
2025-07-04 12:00:00,3878,4171
2025-07-04 13:00:00,4396,4852
2025-07-04 14:00:00,4928,5251
2025-07-04 15:00:00,5126,5534
2025-07-04 16:00:00,5347,5524
2025-07-04 17:00:00,5385,5538
2025-07-04 18:00:00,5308,5544
2025-07-04 19:00:00,4894,5199
2025-07-04 20:00:00,4775,4924
2025-07-04 21:00:00,4543,4572
2025-07-04 22:00:00,5347,6285
2025-07-04 23:00:00,4290,6038
2025-07-05 00:00:00,2966,4896
2025-07-05 01:00:00,2179,3610
2025-07-05 02:00:00,1479,2486
2025-07-05 03:00:00,1007,1946
2025-07-05 04:00:00,666,1475
2025-07-05 05:00:00,466,930
2025-07-05 06:00:00,666,1141
2025-07-05 07:00:00,994,1358
2025-07-05 08:00:00,1489,1747
2025-07-05 09:00:00,2509,2748
2025-07-05 10:00:00,3470,3457
2025-07-05 11:00:00,4395,4109
2025-07-05 12:00:00,5368,4924
2025-07-05 13:00:00,6059,5309
2025-07-05 14:00:00,6186,5521
2025-07-05 15:00:00,6253,5388
2025-07-05 16:00:00,6851,5626
2025-07-05 17:00:00,6811,5682
2025-07-05 18:00:00,7029,6054
2025-07-05 19:00:00,6587,5761
2025-07-05 20:00:00,5545,4881
2025-07-05 21:00:00,5701,5171
2025-07-05 22:00:00,5663,5571
2025-07-05 23:00:00,4346,4973
2025-07-06 00:00:00,3313,3961
2025-07-06 01:00:00,2354,3029
2025-07-06 02:00:00,1644,2403
2025-07-06 03:00:00,1125,1781
2025-07-06 04:00:00,936,1459
2025-07-06 05:00:00,628,914
2025-07-06 06:00:00,819,1164
2025-07-06 07:00:00,1271,1449
2025-07-06 08:00:00,1820,1858
2025-07-06 09:00:00,2872,2920
2025-07-06 10:00:00,3931,3751
2025-07-06 11:00:00,4793,4388
2025-07-06 12:00:00,5791,5210
2025-07-06 13:00:00,6432,5699
2025-07-06 14:00:00,6876,6154
2025-07-06 15:00:00,6605,5909
2025-07-06 16:00:00,6916,6144
2025-07-06 17:00:00,6776,6148
2025-07-06 18:00:00,6958,6421
2025-07-06 19:00:00,6301,5734
2025-07-06 20:00:00,5945,5474
2025-07-06 21:00:00,5572,5527
2025-07-06 22:00:00,4446,4962
2025-07-06 23:00:00,3240,3606
2025-07-07 00:00:00,2202,2489
2025-07-07 01:00:00,851,1002
2025-07-07 02:00:00,360,540
2025-07-07 03:00:00,267,392
2025-07-07 04:00:00,383,566
2025-07-07 05:00:00,744,1064
2025-07-07 06:00:00,1612,2106
2025-07-07 07:00:00,3113,3686
2025-07-07 08:00:00,4720,5426
2025-07-07 09:00:00,5121,5270
2025-07-07 10:00:00,5263,4935
2025-07-07 11:00:00,5622,5047
2025-07-07 12:00:00,6507,5881
2025-07-07 13:00:00,6731,5912
2025-07-07 14:00:00,7046,6219
2025-07-07 15:00:00,7592,6585
2025-07-07 16:00:00,7347,6411
2025-07-07 17:00:00,7935,7249
2025-07-07 18:00:00,7886,7065
2025-07-07 19:00:00,6529,5790
2025-07-07 20:00:00,6209,5691
2025-07-07 21:00:00,5695,5672
2025-07-07 22:00:00,4257,4698
2025-07-07 23:00:00,2857,3111
2025-07-08 00:00:00,2233,2357
2025-07-08 01:00:00,1055,1157
2025-07-08 02:00:00,425,528
2025-07-08 03:00:00,274,345
2025-07-08 04:00:00,249,378
2025-07-08 05:00:00,747,988
2025-07-08 06:00:00,1788,2252
2025-07-08 07:00:00,3576,4313
2025-07-08 08:00:00,4975,6246
2025-07-08 09:00:00,5906,6447
2025-07-08 10:00:00,6254,5923
2025-07-08 11:00:00,6833,6257
2025-07-08 12:00:00,7562,7070
2025-07-08 13:00:00,7809,7174
2025-07-08 14:00:00,8026,7454
2025-07-08 15:00:00,8569,7763
2025-07-08 16:00:00,8676,7809
2025-07-08 17:00:00,9381,9143
2025-07-08 18:00:00,10064,9590
2025-07-08 19:00:00,10234,10147
2025-07-08 20:00:00,8721,10460
2025-07-08 21:00:00,7107,7772
2025-07-08 22:00:00,5563,6325
2025-07-08 23:00:00,3537,4026
2025-07-09 00:00:00,2408,2503
2025-07-09 01:00:00,1492,1518
2025-07-09 02:00:00,1128,999
2025-07-09 03:00:00,331,465
2025-07-09 04:00:00,306,450
2025-07-09 05:00:00,615,877
2025-07-09 06:00:00,1675,2255
2025-07-09 07:00:00,3763,4725
2025-07-09 08:00:00,5239,6524
2025-07-09 09:00:00,5946,6735
2025-07-09 10:00:00,6285,6125
2025-07-09 11:00:00,6794,6355
2025-07-09 12:00:00,7592,7023
2025-07-09 13:00:00,7815,7247
2025-07-09 14:00:00,7910,7506
2025-07-09 15:00:00,7974,7387
2025-07-09 16:00:00,8559,7809
2025-07-09 17:00:00,9349,8971
2025-07-09 18:00:00,9949,9551
2025-07-09 19:00:00,8398,7965
2025-07-09 20:00:00,9217,8929
2025-07-09 21:00:00,10163,10482
2025-07-09 22:00:00,7479,8324
2025-07-09 23:00:00,4590,5409
2025-07-10 00:00:00,2459,3098
2025-07-10 01:00:00,1248,1557
2025-07-10 02:00:00,612,754
2025-07-10 03:00:00,436,561
2025-07-10 04:00:00,352,557
2025-07-10 05:00:00,703,981
2025-07-10 06:00:00,1748,2357
2025-07-10 07:00:00,3306,4073
2025-07-10 08:00:00,4842,6088
2025-07-10 09:00:00,5393,6142
2025-07-10 10:00:00,6159,5984
2025-07-10 11:00:00,6648,6150
2025-07-10 12:00:00,6960,6428
2025-07-10 13:00:00,7391,6718
2025-07-10 14:00:00,7983,7110
2025-07-10 15:00:00,8495,7603
2025-07-10 16:00:00,8206,7475
2025-07-10 17:00:00,8797,8482
2025-07-10 18:00:00,9209,8898
2025-07-10 19:00:00,8276,7698
2025-07-10 20:00:00,7539,7151
2025-07-10 21:00:00,8451,8251
2025-07-10 22:00:00,7285,8340
2025-07-10 23:00:00,5795,6724
2025-07-11 00:00:00,3570,4309
2025-07-11 01:00:00,2123,2442
2025-07-11 02:00:00,1227,1459
2025-07-11 03:00:00,770,1072
2025-07-11 04:00:00,515,861
2025-07-11 05:00:00,706,1159
2025-07-11 06:00:00,1401,2060
2025-07-11 07:00:00,2558,3354
2025-07-11 08:00:00,3768,4580
2025-07-11 09:00:00,4656,4920
2025-07-11 10:00:00,5148,4969
2025-07-11 11:00:00,5886,5475
2025-07-11 12:00:00,6308,6096
2025-07-11 13:00:00,6737,6391
2025-07-11 14:00:00,7547,7043
2025-07-11 15:00:00,7870,7304
2025-07-11 16:00:00,8071,7370
2025-07-11 17:00:00,8576,8169
2025-07-11 18:00:00,9001,8654
2025-07-11 19:00:00,8107,7559
2025-07-11 20:00:00,7152,6613
2025-07-11 21:00:00,7835,6909
2025-07-11 22:00:00,8384,7782
2025-07-11 23:00:00,7054,7661
2025-07-12 00:00:00,6932,7812
2025-07-12 01:00:00,5223,6177
2025-07-12 02:00:00,3748,4441
2025-07-12 03:00:00,2169,2934
2025-07-12 04:00:00,1257,1998
2025-07-12 05:00:00,642,1091
2025-07-12 06:00:00,898,1349
2025-07-12 07:00:00,1524,1894
2025-07-12 08:00:00,2253,2624
2025-07-12 09:00:00,3590,3941
2025-07-12 10:00:00,4952,4957
2025-07-12 11:00:00,5622,5666
2025-07-12 12:00:00,6631,6682
2025-07-12 13:00:00,7148,6978
2025-07-12 14:00:00,7329,6915
2025-07-12 15:00:00,7536,6990
2025-07-12 16:00:00,8123,7449
2025-07-12 17:00:00,8576,8099
2025-07-12 18:00:00,8857,8796
2025-07-12 19:00:00,8449,8379
2025-07-12 20:00:00,7206,6910
2025-07-12 21:00:00,7607,7161
2025-07-12 22:00:00,7890,8134
2025-07-12 23:00:00,7148,8830
2025-07-13 00:00:00,6013,7842
2025-07-13 01:00:00,5238,6386
2025-07-13 02:00:00,3711,4678
2025-07-13 03:00:00,2385,3264
2025-07-13 04:00:00,1373,2121
2025-07-13 05:00:00,760,1183
2025-07-13 06:00:00,868,1291
2025-07-13 07:00:00,1263,1608
2025-07-13 08:00:00,2142,2342
2025-07-13 09:00:00,3299,3605
2025-07-13 10:00:00,4453,4622
2025-07-13 11:00:00,5516,5701
2025-07-13 12:00:00,6178,6409
2025-07-13 13:00:00,6852,7013
2025-07-13 14:00:00,7160,7195
2025-07-13 15:00:00,6925,6715
2025-07-13 16:00:00,6941,6573
2025-07-13 17:00:00,7163,6754
2025-07-13 18:00:00,7174,6732
2025-07-13 19:00:00,6742,6379
2025-07-13 20:00:00,5985,5797
2025-07-13 21:00:00,5400,5384
2025-07-13 22:00:00,4226,4982
2025-07-13 23:00:00,3464,4416
2025-07-14 00:00:00,2452,2987
2025-07-14 01:00:00,1442,1626
2025-07-14 02:00:00,695,869
2025-07-14 03:00:00,392,505
2025-07-14 04:00:00,376,640
2025-07-14 05:00:00,726,1163
2025-07-14 06:00:00,1785,2576
2025-07-14 07:00:00,3298,4330
2025-07-14 08:00:00,4869,6104
2025-07-14 09:00:00,5529,6106
2025-07-14 10:00:00,5809,5542
2025-07-14 11:00:00,5970,5499
2025-07-14 12:00:00,6700,6109
2025-07-14 13:00:00,6993,6386
2025-07-14 14:00:00,7333,6591
2025-07-14 15:00:00,7513,6814
2025-07-14 16:00:00,8773,7953
2025-07-14 17:00:00,9892,10004
2025-07-14 18:00:00,10209,11755
2025-07-14 19:00:00,8799,12326
2025-07-14 20:00:00,7720,10694
2025-07-14 21:00:00,6967,9322
2025-07-14 22:00:00,4710,6483
2025-07-14 23:00:00,3089,3689
2025-07-15 00:00:00,1735,1973
2025-07-15 01:00:00,1298,1345
2025-07-15 02:00:00,765,782
2025-07-15 03:00:00,368,463
2025-07-15 04:00:00,283,410
2025-07-15 05:00:00,685,989
2025-07-15 06:00:00,1780,2477
2025-07-15 07:00:00,3723,4660
2025-07-15 08:00:00,4889,6191
2025-07-15 09:00:00,5767,6422
2025-07-15 10:00:00,6332,6124
2025-07-15 11:00:00,6591,6154
2025-07-15 12:00:00,7293,6795
2025-07-15 13:00:00,7385,6886
2025-07-15 14:00:00,8476,7601
2025-07-15 15:00:00,8464,7639
2025-07-15 16:00:00,9146,8252
2025-07-15 17:00:00,9956,9718
2025-07-15 18:00:00,10170,9897
2025-07-15 19:00:00,8623,8040
2025-07-15 20:00:00,8342,8023
2025-07-15 21:00:00,8788,9344
2025-07-15 22:00:00,6860,7872
2025-07-15 23:00:00,4511,5387
2025-07-16 00:00:00,2527,2970
2025-07-16 01:00:00,1048,1216
2025-07-16 02:00:00,598,725
2025-07-16 03:00:00,413,507
2025-07-16 04:00:00,354,578
2025-07-16 05:00:00,769,1075
2025-07-16 06:00:00,1795,2456
2025-07-16 07:00:00,3777,4749
2025-07-16 08:00:00,5117,6676
2025-07-16 09:00:00,5968,6859
2025-07-16 10:00:00,6818,6580
2025-07-16 11:00:00,7244,6893
2025-07-16 12:00:00,8265,7449
2025-07-16 13:00:00,8054,7511
2025-07-16 14:00:00,8767,8052
2025-07-16 15:00:00,8782,8110
2025-07-16 16:00:00,9262,8678
2025-07-16 17:00:00,9980,10136
2025-07-16 18:00:00,10289,10342
2025-07-16 19:00:00,9252,9075
2025-07-16 20:00:00,8811,8884
2025-07-16 21:00:00,8992,9817
2025-07-16 22:00:00,8054,9007
2025-07-16 23:00:00,4987,5980
2025-07-17 00:00:00,2745,3325
2025-07-17 01:00:00,1544,1856
2025-07-17 02:00:00,890,1043
2025-07-17 03:00:00,508,632
2025-07-17 04:00:00,391,615
2025-07-17 05:00:00,793,1117
2025-07-17 06:00:00,1877,2604
2025-07-17 07:00:00,3687,4679
2025-07-17 08:00:00,5261,6709
2025-07-17 09:00:00,5719,6477
2025-07-17 10:00:00,6542,6352
2025-07-17 11:00:00,6979,6674
2025-07-17 12:00:00,7379,7012
2025-07-17 13:00:00,8010,7462
2025-07-17 14:00:00,8848,8101
2025-07-17 15:00:00,8967,8505
2025-07-17 16:00:00,9316,8724
2025-07-17 17:00:00,9904,10271
2025-07-17 18:00:00,10285,10960
2025-07-17 19:00:00,9429,9456
2025-07-17 20:00:00,8803,8983
2025-07-17 21:00:00,8890,9652
2025-07-17 22:00:00,7864,9468
2025-07-17 23:00:00,5802,7171
2025-07-18 00:00:00,3834,4562
2025-07-18 01:00:00,2311,2539
2025-07-18 02:00:00,1255,1520
2025-07-18 03:00:00,745,994
2025-07-18 04:00:00,498,881
2025-07-18 05:00:00,795,1271
2025-07-18 06:00:00,1537,2278
2025-07-18 07:00:00,2748,3683
2025-07-18 08:00:00,3974,4707
2025-07-18 09:00:00,4939,5135
2025-07-18 10:00:00,5360,5177
2025-07-18 11:00:00,5951,5573
2025-07-18 12:00:00,6402,6156
2025-07-18 13:00:00,6853,6596
2025-07-18 14:00:00,7651,7209
2025-07-18 15:00:00,7839,7486
2025-07-18 16:00:00,8010,7612
2025-07-18 17:00:00,8786,8491
2025-07-18 18:00:00,8903,8933
2025-07-18 19:00:00,7985,7968
2025-07-18 20:00:00,7049,6574
2025-07-18 21:00:00,7247,6706
2025-07-18 22:00:00,8461,8155
2025-07-18 23:00:00,7105,8203
2025-07-19 00:00:00,6447,7537
2025-07-19 01:00:00,5021,6094
2025-07-19 02:00:00,3522,4530
2025-07-19 03:00:00,2169,3143
2025-07-19 04:00:00,1143,1967
2025-07-19 05:00:00,697,1212
2025-07-19 06:00:00,899,1395
2025-07-19 07:00:00,1414,1781
2025-07-19 08:00:00,2147,2526
2025-07-19 09:00:00,3463,3873
